"g","delta","phi","Tui","R","ID"
918.213214610045,0.000795000113281096,10295,214823,-0.122181783,83
69.8093417045893,0.00428275956671899,4508,172577,-0.051795544,84
1014.6383397353,0.000813604747532103,12849,240201,-0.095657097,85
539.663270897641,1.86653007847549,5624,163361,-9.53e-05,86
1103.69223736765,0.000319472213203163,13935,240962,-0.224625955,87
541.459282328942,0.109758997701554,8010,225426,-0.001137437,88
1117.65514747605,0.00108169159265728,13980,237684,-0.066128607,89
-63.0176518511298,0.00146316216137643,5923,243289,-0.115389371,90
-796.564345633747,0.00454989672631262,3181,180358,-0.069093118,91
1263.39229274973,-0.000637234586689758,10690,152961,0.146798952,92
767.042072590241,-0.00131038927328436,7147,175455,0.106776551,93
664.837597955608,0.000632467981105991,8703,232617,-0.181673872,94
182.488807521867,0.00126886281300245,7021,258825,-0.112250002,95
791.884889472004,0.00735405719266354,6757,168228,-0.020124221,96
635.912261552359,0.0538278762052986,6403,181824,-0.002901411,97
390.246778945685,0.00101051756374953,6167,211211,-0.160465689,98
544.259536745081,-0.00547018902448529,6865,212072,0.026629139,99
1316.07408369853,-0.00113054200053884,15618,218248,0.056635388,100
1068.53952571403,-0.0105715600523373,10300,201792,0.009183827,101
767.061190801752,0.000567699000510135,6815,178338,-0.258473492,102
1205.50194913698,-0.00121635711104729,9679,160765,0.084939248,103
97.5866754088891,0.00194302702686168,4071,168690,-0.126421243,104
443.285707760436,0.00122893243942565,7054,234600,-0.11535503,105
561.900319212207,-0.00179194093887855,6311,197340,0.088425623,106
319.355936646914,0.0108585791585135,5520,205585,-0.016683529,107
1252.80765860904,-0.0018866160971652,11757,188756,0.045083741,108
998.492795910599,0.00177246953773512,8477,185994,-0.066554747,109
627.485839147524,0.00088014594726751,13009,391214,-0.087337628,110
595.063169443175,0.0112600565125639,7070,224911,-0.012561457,111
1279.90026424756,-0.000777424503392585,11834,187272,0.108695161,112
1019.76929525123,0.000483083136945027,10948,241213,-0.189079016,113
808.124003518072,-0.00296659257577699,7151,194255,0.047138452,114
1263.97810583097,0.00163570161043323,9171,151039,-0.066662136,115
468.012525710237,-0.0279954837519875,5118,183297,0.006979298,116
492.892860275208,-0.0023084897052385,5535,195916,0.078262629,117
1061.99419880094,-0.00923447225044783,8547,183755,0.01266993,118
476.192263797309,-0.0028931612909114,5315,191248,0.065031547,119
619.679413430792,-0.00867100967622894,5961,195159,0.019346892,120
1230.80597892587,0.000497757838667935,13613,241318,-0.147580184,121
1091.41798884237,-0.00244932382688941,9282,197387,0.043985773,122
623.69894323727,-0.00263671037166894,4087,134402,0.092796786,123
708.098209142618,-0.00260199589568843,5718,176536,0.067212375,124
1058.491761602,-0.00115803539602583,10794,239636,0.080001062,125
1034.75140183634,-0.0153427147401109,7153,163266,0.009111913,126
676.373063179801,0.00903588863619611,6513,208543,-0.016992139,127
1066.88442259333,0.00640963659642532,9108,203589,-0.017129456,128
1005.09246419763,0.00240185136434803,6303,151494,-0.066055132,129
-641.892121969637,0.00633278974103317,3188,210668,-0.049532086,130
401.853197731718,0.00163140749553187,4040,161289,-0.151724663,131
132.43103472796,0.00797540727689238,2089,207619,-0.060021755,132
857.844961918436,0.00110534773073928,8739,248182,-0.103523593,133
1210.97788495439,-0.0168677733394992,8535,166051,0.006946063,134
838.690730449129,0.000847185124177874,8254,242331,-0.143006973,135
291.980228387689,0.00935315474086335,5818,253806,-0.018376727,136
824.618983147857,-0.0220847396750628,4495,133454,0.010073445,137
846.28757139641,0.00138057147034544,12999,169686,-0.055722573,138
932.742124716036,-0.00174702198383747,6909,187618,0.082848841,139
1044.90398628259,0.00387671212370286,5949,144626,-0.04336032,140
1626.7408012702,-0.000678054736345327,17037,147510,0.086564958,141
74.366875706073,0.00427840999988526,4575,232869,-0.051088894,142
1357.53435510548,0.0022562338086528,11867,190684,-0.037348654,143
811.560313238611,0.0192460516928382,5668,176751,-0.009167027,144
188.412900783138,0.00230433540977353,4882,235553,-0.088890742,145
467.130419503276,-0.016367686063218,5407,215329,0.011299425,146
619.939468974456,-0.00666778345367287,6379,232627,0.023510719,147
710.880667916342,-0.00506801044544537,5329,182729,0.037026851,148
888.239438501366,0.0198598699022952,5791,173025,-0.008695009,149
203.981468206792,-0.001680752998926,3648,180110,0.163095236,150
561.817763709091,0.00134074290079543,6041,237281,-0.123465511,151
839.606299588296,0.000715721312060586,5238,164731,-0.26674148,152
820.058400990139,0.00247408483642229,7560,244294,-0.053464267,153
907.993145152074,0.000661925223356431,8308,248319,-0.18184216,154
825.221762599217,0.000716081976691733,11624,373186,-0.120138348,155
784.343955633452,0.0103244974417454,5481,183703,-0.017671413,156
-544.044783484314,-0.00384505974907263,2412,174918,0.107825034,157
118.03128975906,-0.00351020233472645,3837,204849,0.074246511,158
622.207447044447,-0.00442366817098142,5089,197899,0.04442066,159
910.84742215416,-0.00338190815361079,6000,182334,0.049281843,160
1205.57910467835,0.00131514835142948,8198,177476,-0.092750731,161
822.766514659474,0.000979392012336384,7214,242774,-0.141536126,162
1367.42749370298,0.00134061866234942,9504,165882,-0.078485298,163
451.711039265554,0.00301782930688171,4722,212927,-0.070174503,164
300.247704698437,0.0016808655968875,4837,242493,-0.122995982,165
112.08486416874,-0.00696837793682954,2515,138154,0.057059809,166
1079.08063796142,0.00065988248321876,9076,243506,-0.166970179,167
180.032433015855,0.00188929207925412,4143,228850,-0.12775737,168
691.444079360089,-0.00711671643282563,4228,168101,0.03323421,169
11.7128915933538,0.00566010610222011,3174,196582,-0.055663243,170
702.59119124887,0.00044702102696594,6219,248946,-0.359709155,171
617.689075683675,-0.00210838668483026,3806,161729,0.12461805,172
755.200640151005,0.000668467246742045,6127,239366,-0.244158578,173
729.307546253075,0.00287557752694134,3653,145178,-0.095197435,174
998.030733116129,-0.138363313919251,7450,233976,0.000970114,175
-54.0312236791729,-0.0142663804868785,3200,212625,0.021904645,176
1647.23910878029,-0.000932436392554407,16283,162521,0.065863736,177
619.944447453021,0.00134988027804849,4796,213112,-0.154463394,178
15.1646645515623,-0.00299553851632346,2258,144752,0.147843132,179
490.453840740496,-0.00262082460478597,3386,165016,0.11268733,180
805.351086072888,-0.00214041322656014,4003,153531,0.116712342,181
471.23771751281,-0.00408730013188506,3081,205621,0.079409374,182
824.576300802394,0.00113665071439503,6293,238725,-0.139802597,183
538.761668350564,0.00227897199233145,4338,206610,-0.101151299,184
273.694699710601,-0.00153701514598867,4518,256044,0.144004355,185
-200.287635317104,0.584665759705102,2436,177006,-0.000702126,186
901.390886519772,-0.00406721337703792,5215,184218,0.047146421,187
642.060951616974,-0.00164363895939408,3841,172152,0.158397844,188
33.6703830216757,-0.00560351648216902,2121,137543,0.084139258,189
304.375336768282,-0.00274258707473496,3045,172836,0.119743591,190
797.583352890091,0.00150877781588986,6006,242314,-0.110354331,191
-20.726913749867,0.00212448231865967,3112,214499,-0.151254147,192
1354.22134069212,-0.00664796158938699,10287,217406,0.014622538,193
982.245974902078,-0.00110763344725697,7163,247095,0.126040172,194
1017.24227864748,0.000923883762647704,7038,237789,-0.153791879,195
1661.55004142875,0.0204697961547017,14686,152941,-0.003326465,196
1472.19784950459,0.00109230226740072,14274,248220,-0.064137418,197
449.066594787414,-0.011147733046196,3771,208990,0.023787944,198
866.346176513901,-0.00292962450004443,4014,160674,0.085037537,199
1140.6878719122,-0.0344073200068196,7026,213991,0.004136576,200
1013.75905526378,0.0117386728122181,5215,182629,-0.016335284,201
453.562953239272,-0.037758088060381,2906,162468,0.009113693,202
1036.64624259977,-0.00531837689562893,4578,158929,0.041071929,203
886.361711174177,0.00095467997866988,5762,236612,-0.181789557,204
1038.72142484818,-0.00208515227410366,6434,227416,0.074538589,205
1309.26999321237,-0.00281593878919117,10543,264244,0.033683141,206
642.898467218797,-0.00357571066566457,2759,137148,0.101364511,207
675.834652016636,-0.0027291973099907,3054,152321,0.119976457,208
583.085942731109,-0.00808227239243577,2519,133819,0.049117737,209
382.118668973499,-0.00580640281851618,2620,161271,0.065734225,210
925.063945004911,-0.00295859938758002,5215,213826,0.064812612,211
720.971198780528,0.00351390767781825,3474,169570,-0.081918094,212
625.775785219346,-0.00299943987568028,2971,158626,0.112216621,213
896.746775488998,0.116649612837386,4433,186279,-0.001933833,214
1474.66313117313,0.00133011609268819,11121,217106,-0.0676031,215
1207.46383241057,0.0219380833838207,7800,239594,-0.005843953,216
994.927392258794,-0.00226551369598115,4014,158977,0.10996537,217
942.865289361916,-0.00670382597601819,5914,248780,0.025222954,218
918.377725184463,0.00516969021112521,5544,242427,-0.034890907,219
140.74210332672,-0.00798375771989768,2206,170295,0.056778922,220
380.051711503488,0.00141109310523358,3668,246900,-0.193203506,221
766.827758825181,0.00393144769901308,4594,235826,-0.055367703,222
565.736837635993,-0.0573062741439917,2954,175756,0.005907277,223
772.922340720936,0.00660237255985394,3684,187794,-0.041113112,224
1132.51763659755,-0.00252462567913381,4228,149706,0.093684561,225
212.315111235298,0.0815998430899005,5086,159380,-0.002409541,226
896.582551222623,0.00670099724631554,3564,162955,-0.041871919,227
603.265399165655,0.00192809977222591,3625,212493,-0.143074582,228
329.742488820827,-0.00247784590498084,2500,176559,0.161430539,229
469.361027596337,0.00485657682097748,2940,188999,-0.070036173,230
-2732.85468512553,0.0182686333315202,1044,218244,-0.05243164,231
839.007029522723,-0.0419438093980899,4958,247580,0.004808677,232
471.23771751281,-0.00408730013188506,3081,205621,0.079409374,233
824.576300802394,0.00113665071439503,6293,238725,-0.139802597,234
1450.4322174758,-0.00158408037551774,10602,248326,0.059543586,235
-451.384370177522,0.0269762454312284,1817,204786,-0.020401569,236
804.395930010324,-0.0274602112750629,3161,168838,0.011520508,237
338.721405893998,0.00147497436935268,3034,230560,-0.22346008,238
1043.84452131028,-0.0169621275234512,3792,162330,0.01554717,239
44.9186496316379,-0.00263309051338864,2368,217521,0.160380851,240
616.170199741744,0.00192865101991593,2921,187644,-0.177506717,241
1487.54288656122,0.00912391201454076,8143,187091,-0.013459672,242
388.830108845858,-0.075164269195267,2397,185988,0.005550352,243
794.621074519397,0.00336158283220741,3636,211019,-0.081814882,244
623.5626655535,0.00503911608946268,3232,217414,-0.061400836,245
473.677547274468,0.00615518202913798,3117,240301,-0.052122147,246
628.182022226546,0.00565832745093131,2763,193710,-0.063963326,247
-516.108181921531,0.00323663185774333,1832,241590,-0.168648012,248
1073.45003035135,0.00260548561157617,4652,218222,-0.082503356,249
692.888980470639,0.00352373791508853,3461,234756,-0.081996403,250
1221.64922395596,0.000939516986714708,6142,242605,-0.173294808,251
1152.60936884901,-6.58657210563632,5678,246213,2.67e-05,252
242.644822765781,0.0262253590388157,2180,201584,-0.017491299,253
305.112911360776,0.00126603363855876,2378,213567,-0.332156614,254
401.853197731718,0.00163140749553187,4040,161289,-0.151724663,255
132.43103472796,0.00797540727689238,2089,207619,-0.060021755,256
635.512497477733,0.00193144288460468,3142,229087,-0.164782827,257
1540.69519458412,-0.00117802237422196,8103,186124,0.104761238,258
270.515636808443,0.00368020819042251,2261,212726,-0.120178575,259
695.048224488223,0.0137350739807606,2285,160559,-0.031862716,260
273.243054338069,-0.00335167620503984,2175,206270,0.137176173,261
1248.58450851413,0.00161712287586781,4956,197498,-0.124774455,262
943.615546901022,0.00309498198300081,2469,137851,-0.130864179,263
1158.40943765804,-0.00228829500127998,4128,184649,0.105864,264
240.02265413132,0.0235221777796109,1868,181839,-0.022758603,265
-116.32891569239,-0.0145579265983543,1551,183259,0.044288266,266
1337.80872275832,0.00190858985395527,7007,248744,-0.074774802,267
556.255598254789,-0.00805721360603459,2385,195391,0.052038736,268
389.42684580554,-0.00417092684759496,1897,174704,0.126386328,269
249.662709330978,0.00332763354609974,1921,190881,-0.156436158,270
1385.51997117377,0.000530469841206503,7055,242683,-0.267203587,271
13.2103771862803,-0.0382181573639741,1401,171978,0.018676355,272
1085.64872479513,0.0333806133224909,3736,208160,-0.008018605,273
-23.3564871680696,-0.0968290439783309,1441,185760,0.007166884,274
301.439864477152,0.0139076705508748,2095,231885,-0.03432113,275
430.352400509139,-0.00505482590445523,1540,158308,0.128461526,276
874.901701363516,0.0321666890383846,3221,242641,-0.00965168,277
570.853154638237,0.0173570886103457,2355,226865,-0.024464267,278
-665.573818895959,-0.0817617262136492,1257,231425,0.009730041,279
1189.02997935272,-0.0089899213441448,4531,245962,0.024549918,280
240.383149010901,-1.15772566404842,1894,229574,0.000456052,281
334.790670247476,-0.0117924313092796,1486,175046,0.057066053,282
1139.69394600619,0.000973443056208411,3361,196276,-0.305647562,283
202.692477099215,-0.00556296316624785,1365,176814,0.131692537,284
889.459024512145,-0.00726626495197999,2488,200931,0.055314424,285
1421.55067161902,-0.000855197806700686,9499,390327,0.123099286,286
729.625070129238,-0.00580146252347277,2568,244908,0.067122402,287
-166.618519874825,0.00821528832773125,1380,229103,-0.088205995,288
932.601178414594,0.010966156252248,5391,446600,-0.016915165,289
-316.70966808525,-0.0387636444227109,905,168309,0.028505379,290
969.420195691056,-0.00447569559387394,2620,212926,0.085278228,291
306.374936562043,0.00142986452720617,1793,246451,-0.390054074,292
447.131145677014,0.00412834467666964,1196,149904,-0.202531636,293
827.723217237537,-0.199413416422111,1939,185501,0.002586234,294
127.286441982069,0.0016187327083737,2673,431641,-0.231113811,295
1047.74468499631,-0.00725055524973607,1778,136052,0.077570569,296
281.533139414206,0.00463525566423922,1601,246370,-0.134751924,297
1235.00013301421,0.00140322996808666,6019,413434,-0.118398665,298
1000.14639487821,0.0021619415684145,1882,166617,-0.245774278,299
1282.10912373161,-0.011990514947276,2578,162995,0.03235037,300
1102.6019449945,-0.00552689310742879,2948,251951,0.061374993,301
404.884007520014,-0.0231595518922002,1476,227997,0.029253881,302
305.550141951757,0.0110722721607029,1054,170084,-0.085688519,303
944.576950690141,-0.00179719158784765,2418,247816,0.23011733,304
1744.42040719427,-0.00144218199238184,18739,403092,0.037002709,305
550.235827951262,0.00655298212735493,1150,164833,-0.132697633,306
391.446413661591,0.0284679942300523,1256,206903,-0.02796749,307
567.811502613931,0.00957131420959257,1160,167535,-0.090067983,308
871.910090911237,0.00128787561333555,3827,450790,-0.202893259,309
934.497802175876,-0.00721783640627887,3684,416519,0.037607403,310
865.039729846468,-0.00549306814376714,1872,234199,0.097247662,311
1380.44992809497,-0.00844965156690305,3086,206291,0.038349992,312
693.368579030145,0.00692492480150338,1481,230374,-0.097505672,313
417.642954800209,-0.00821426512239039,1164,225046,0.104587144,314
321.269994332638,0.0119985001874766,762,163738,-0.109375,315
-96.1086384519003,-0.0269809553831002,660,185775,0.056156333,316
-67.3084918243342,-0.0110304182001362,589,166015,0.153919175,317
696.068385528822,-0.00593580046740315,2339,428353,0.072026197,318
546.618855454392,-0.00547026973043413,1007,207715,0.181535593,319
459.807487353834,-0.00653892046986346,818,186042,0.186956531,320
617.502899185962,-0.00457536954658796,849,184825,0.257434135,321
18.23172751215,0.0192416512285814,703,228509,-0.073926873,322
641.043158588269,-0.0195247498446877,1720,402669,0.029777352,323
486.417178708467,-0.023740933268736,712,219756,0.05915919,324
1262.61032775888,0.0108622702423211,904,161535,-0.101838259,325
572.78703568073,-0.0218303933985835,414,181923,0.110646606,326
1486.04742215416,-0.036414586646906,840,132889,0.032692289,327
-134.425357545955,0.00595663800938834,578,426500,-0.290449714,328
-519.017339750601,-0.123125138881309,350,413081,0.023205195,329
0,0.0164933335471847,6635,107635,-0.009137989,330
19.8776079108322,0.00108159908846774,8600,144972,-0.107506627,331
333.316634897572,0.00030667121949375,13495,188046,-0.241631801,332
314.668339651918,0.00101640162190253,11926,172534,-0.082497321,333
908.179045349945,0.000192191248880956,26068,234857,-0.199599146,334
929.618500225286,-0.00102754007010981,19896,175033,0.048914257,335
348.594529536401,0.000473289802531817,16609,240705,-0.127212377,336
506.305774111899,0.00058467439782533,16025,206717,-0.106730338,337
0,0.000403968414134098,7262,107594,-0.340875938,338
460.423244037754,0.000552827049588354,11792,136579,-0.153399253,339
664.295160235464,0.000995684657071989,19959,192217,-0.050319858,340
-1053.85154276324,0.00188963013705435,7641,181286,-0.069258486,341
811.955670913773,0.000289173496047996,22318,201708,-0.154948095,342
584.36240805753,0.00164657856315025,20017,210872,-0.030340208,343
-104.039191716962,0.000446478990503492,11787,165953,-0.190018414,344
-360.902065793794,0.00147667463526629,9919,162986,-0.068272734,345
1003.97029838683,0.000624586388347494,27828,189075,-0.057534122,346
497.132469202096,0.0199354212760599,14328,172146,-0.003500975,347
7.72810061368568,0.000837173228291159,13226,203309,-0.090314223,348
477.804552869511,0.000659125506289131,21100,215641,-0.0719034,349
86.8609077479261,-0.0146488395228091,13692,175756,0.004985743,350
572.003058056785,0.00132801585308245,20346,194194,-0.037009882,351
117.8931046866,0.00100803973414284,16105,223938,-0.061597292,352
-282.584334689666,0.00132140754792311,10946,179570,-0.069136561,353
-164.648643617751,-0.00272773128449273,16704,244859,0.02194714,354
530.882009560249,-0.00213041650342168,23464,222358,0.020004764,355
0,0.000599662095953886,13578,109298,-0.122816749,356
109.25915465958,-0.000649603637764935,20734,151945,0.074245213,357
-14.9397163459896,0.00412921713739697,21889,163006,-0.011063852,358
-384.723578127661,0.00141141400375628,14193,141640,-0.049919632,359
-29.1253582802303,0.000232413277005217,27395,213627,-0.157060784,360
0,0.00122963327179245,16800,105439,-0.048407774,361
-57.2206828833896,0.000645380611493914,20955,136297,-0.07394289,362
335.319132563893,0.000656837489214383,31470,135529,-0.048377712,363
253.342762125134,-0.0111435616806533,27929,150746,0.003213073,364
-216.838446447619,0.00066734623519066,29063,222090,-0.051559458,365
-165.240682099331,0.000182463605887736,21826,172039,-0.251101667,366
-430.679137565948,0.000214331708771217,20931,174743,-0.222906943,367
6.1284741119307,0.000779581728085513,29651,198569,-0.043261244,368
-513.959717694207,-0.0253285387050878,19793,184570,0.001994703,369
340.93858778841,0.000279112833672696,41205,190479,-0.086950138,370
330.95555891697,0.00147542005984665,46023,206773,-0.014726834,371
281.807759425334,4.29168993860637e-05,46857,237868,-0.497275637,372
167.058422104713,0.00273382477836318,32115,198278,-0.011389939,373
-299.293382653061,0.000682243391426769,18375,162812,-0.079768847,374
456.010521226753,0.00134646851557198,36879,162713,-0.020138386,375
-156.440174186248,0.000172980013756728,34369,231852,-0.168204332,376
-422.548981550412,0.000284127376360281,24083,224995,-0.146142433,377
77.6782130344982,0.00239995416463665,30399,207658,-0.013706853,378
-735.526785423611,0.000265679887504124,18430,211008,-0.20422833,379
230.872140092548,0.000516204372379996,36753,208877,-0.052709091,380
273.919068552622,0.000139917251839908,40943,234533,-0.174561744,381
-542.769332889262,0.000711263983383797,13699,148392,-0.102631415,382
63.3116167953667,-0.00352082185931193,24605,176790,0.011543369,383
-337.397630190955,0.00116963603130885,16698,162499,-0.05120175,384
-908.186483345143,0.000573516044698594,13709,182616,-0.127188736,385
-323.279411493906,0.000343820010029317,25058,247197,-0.116070658,386
136.887459540034,-0.000621597782341327,24654,173225,0.065253401,387
99.4097795986445,0.000576423633552734,28329,215971,-0.061238843,388
0,0.00246232894034644,5500,105757,-0.073839924,389
579.466165150528,0.00105341088616571,13821,183582,-0.068685131,390
134.123505453658,-0.00590829470639659,8193,151384,0.020658315,391
541.065137569081,0.000893878876239507,9804,135044,-0.114108507,392
742.764077902972,-0.00155675378796367,13595,162714,0.047249896,393
285.29525307979,0.000375211959601315,11512,193297,-0.231511488,394
-153.08891914781,0.00173778750529914,6870,152151,-0.083761914,395
252.299690105372,0.00193327080089226,9818,162078,-0.052684672,396
655.573668325613,0.000542678380768635,10558,133477,-0.174532304,397
23.9291075232081,0.000940230068165858,9313,176171,-0.114202671,398
355.486141653891,0.00165630515774693,9606,162339,-0.062851705,399
578.505922356052,-0.00168329281441387,12514,169767,0.047472727,400
1030.58003975963,-0.000714185322593505,20816,188717,0.067265411,401
799.126799347984,0.000397204231656982,18516,191249,-0.135968705,402
609.595810390329,0.00490074531683513,14468,175496,-0.01410358,403
-132.771834311674,0.000603074449348033,8905,180810,-0.186206633,404
-403.787955630576,0.00249940584211801,7540,179613,-0.053063009,405
376.375886926633,0.000320637113504593,14573,226934,-0.214011566,406
224.884637597696,0.000677941219041399,14365,235315,-0.102683894,407
-232.507857858949,0.000781766579464919,6003,138868,-0.213085823,408
-1060.08602969807,0.00187483720607735,6061,180255,-0.088001921,409
679.101531906053,0.000284031363124458,16191,219373,-0.217450309,410
386.293105857146,0.00158723356663384,14596,236385,-0.04316436,411
659.469846146191,-0.000297727756359272,18270,246368,0.183840896,412
1360.23881909293,-0.00301235330340323,29734,161550,0.011164538,413
102.683898712399,0.000485340541311245,13104,227429,-0.157235116,414
526.104250364251,0.00130394612623879,13602,207846,-0.056381624,415
588.239871109357,-0.00343234648472428,14744,218908,0.019760301,416
538.336139739033,0.00173850506642807,15244,229325,-0.037733327,417
733.275930385998,0.000587975376417751,18408,238551,-0.092391976,418
1253.17465364915,0.000195480653152523,41301,252132,-0.123861305,419
796.806699271406,0.00089235541808132,16233,207955,-0.069034049,420
-121.35404454753,0.000457737286650782,10073,241310,-0.216882682,421
879.602634349402,-0.00019921058389434,33850,370493,0.148295823,422
612.97882876185,0.000253269465285848,33064,441375,-0.119415795,423
-343.887988329607,0.000724759319845278,8335,223565,-0.165539099,424
-462.672959788219,0.00117236072224086,6147,176383,-0.13876359,425
0,0.000338463768193942,10444,112675,-0.282892186,426
180.860030310085,0.00110858110631625,14889,136082,-0.060585263,427
316.23320429057,-0.00849248792104134,23309,174215,0.005051745,428
421.456175683623,0.00114750840716721,25512,156969,-0.034158565,429
-753.358095898159,0.000362717335126631,9690,188776,-0.284516797,430
175.594285558326,0.000935420397051105,16085,150954,-0.0664618,431
-116.841063703968,-0.00275599383080814,11439,147274,0.031720038,432
-741.094125509064,-0.0317578699487637,9911,199127,0.003177102,433
-1390.91211294634,0.00293870635925573,4191,115395,-0.081194413,434
-42.4046512434878,-0.00142512527650583,15491,187355,0.045296798,435
-620.058962745732,0.00321728166027122,7287,144459,-0.042654234,436
197.106226672975,0.000446547999144771,15708,148764,-0.142564357,437
-327.32161569685,0.00151370944475843,10950,174657,-0.060331394,438
27.7591520620989,-0.00551161413904808,13591,161177,0.013349647,439
-165.892520456578,-0.0220847396750628,4495,133454,0.010073445,440
-144.223932208025,0.00138057147034544,12999,169686,-0.055722573,441
-576.9464354887,0.00620762288178889,8935,172780,-0.018029352,442
-5.05754110289649,-0.00127729662698151,12033,147610,0.065063035,443
507.531551126292,0.0183107793548423,28102,149776,-0.001943372,444
55.8787143565728,0.000347945065982514,11956,139451,-0.240382812,445
