"g","delta","phi","Tui","R","ID"
83.2942317567813,-0.00155675378796367,13595,162714,0.047249896,198
-374.174593066401,0.000375211959601315,11512,193297,-0.231511488,199
449.225100485779,-0.00254597925837765,25572,205111,0.015359619,200
-780.823890693721,0.000457737286650782,10073,241310,-0.216882682,201
137.336853125215,0.00089235541808132,16233,207955,-0.069034049,202
-812.558765294001,0.00173778750529914,6870,152151,-0.083761914,203
-46.4910173843407,0.000253269465285848,33064,441375,-0.119415795,204
-1003.3578344758,0.000724759319845278,8335,223565,-0.165539099,205
-635.540738622983,0.000940230068165858,9313,176171,-0.114202671,206
100.428545520301,0.00138057147034544,12999,169686,-0.055722573,207
78.7599572717481,0.00362257838177613,4495,133454,-0.061411897,208
100.428545520301,0.000604750062431582,12999,169686,-0.127207915,209
100.428545520301,0.00138057147034544,12999,169686,-0.055722573,210
78.7599572717481,0.00362257838177613,4495,133454,-0.061411897,211
100.428545520301,0.000604750062431582,12999,169686,-0.127207915,212
-792.241680457865,0.000603074449348033,8905,180810,-0.186206633,213
-80.0036809956625,0.000117813044069014,13821,183582,-0.614139676,214
-1719.55587584426,0.00187483720607735,6061,180255,-0.088001921,215
127.811414024358,-0.00275599383080814,11439,147274,0.031720038,216
-525.346340692533,-0.00590829470639659,8193,151384,0.020658315,217
202.247826484838,-0.00142512527650583,15491,187355,0.045296798,218
-434.585208548495,0.000677941219041399,14365,235315,-0.102683894,219
-598.036675710827,0.0735134655318702,10071,224939,-0.001350705,220
-118.40470857711,0.000893878876239507,9804,135044,-0.114108507,221
-3.89617782057826,0.00677032144719251,10558,133477,-0.013989721,222
-556.785947433792,0.000485340541311245,13104,227429,-0.157235116,223
420.246763286652,0.000935420397051105,16085,150954,-0.0664618,224
700.768972946736,-0.00301235330340323,29734,161550,0.011164538,225
-1122.14280593441,0.00117236072224086,6147,176383,-0.13876359,226
593.704807502961,0.000195480653152523,41301,252132,-0.123861305,227
139.656953201793,0.000397204231656982,18516,191249,-0.135968705,228
-49.8740357558625,0.00490074531683513,14468,175496,-0.01410358,229
-659.469846146191,0.00246232894034644,5500,105757,-0.073839924,230
-496.441647780739,-0.0317578699487637,9911,199127,0.003177102,231
-319.508131708783,0.000473289802531817,16609,240705,-0.127212377,232
612.805761854957,0.00221709976623655,25969,150162,-0.017368389,233
402.311731610985,0.000453261151743523,20004,153570,-0.110289624,234
-161.796887133285,0.00058467439782533,16025,206717,-0.106730338,235
560.885682018896,-0.00849248792104134,23309,174215,0.005051745,236
240.076384104761,0.000192191248880956,26068,234857,-0.199599146,237
261.515838980102,-0.00102754007010981,19896,175033,0.048914257,238
-353.434321593266,0.00101640162190253,11926,172534,-0.082497321,239
-648.225053334352,0.00108159908846774,8600,144972,-0.107506627,240
-1146.25963521801,0.00293870635925573,4191,115395,-0.081194413,241
-334.786026347612,0.00030667121949375,13495,188046,-0.241631801,242
-156.68176005919,0.0199354212760599,14328,172146,-0.003500975,243
158.141441652488,0.000289173496047996,22318,201708,-0.154948095,244
-668.102661245184,0.0164933335471847,6635,107635,-0.009137989,245
-193.390985223532,0.000552827049588354,11792,136579,-0.153399253,246
-646.0861286476,0.000837173228291159,13226,203309,-0.090314223,247
-69.4518212037558,0.00164657856315025,20017,210872,-0.030340208,248
-1707.66577202453,0.00188963013705435,7641,181286,-0.069258486,249
10.4809309741786,0.000995684657071989,19959,192217,-0.050319858,250
-535.921124574686,0.00100803973414284,16105,223938,-0.061597292,251
350.156069125543,0.000624586388347494,27828,189075,-0.057534122,252
-653.814229261286,0.000403968414134098,7262,107594,-0.340875938,253
-936.398563950952,0.00132140754792311,10946,179570,-0.069136561,254
141.084728580305,0.000599662095953886,13578,109298,-0.122816749,255
-81.8111712045004,0.00132801585308245,20346,194194,-0.037009882,256
-176.009676391775,0.000659125506289131,21100,215641,-0.0719034,257
-566.95332151336,-0.0146488395228091,13692,175756,0.004985743,258
-757.853420978248,0.000446478990503492,11787,165953,-0.190018414,259
111.959370300075,0.000232413277005217,27395,213627,-0.157060784,260
-122.932219701037,-0.00213041650342168,23464,222358,0.020004764,261
126.145012234316,0.00412921713739697,21889,163006,-0.011063852,262
-243.638849547355,0.00141141400375628,14193,141640,-0.049919632,263
85.7057354005055,0.000576423633552734,28329,215971,-0.061238843,264
123.183415341895,-0.000621597782341327,24654,173225,0.065253401,265
-336.983455692045,0.000343820010029317,25058,247197,-0.116070658,266
-921.890527543282,0.000573516044698594,13709,182616,-0.127188736,267
49.6075725972278,-0.00352082185931193,24605,176790,0.011543369,268
260.215024354483,0.000139917251839908,40943,234533,-0.174561744,269
63.9741688363592,0.00239995416463665,30399,207658,-0.013706853,270
153.354377906574,0.00273382477836318,32115,198278,-0.011389939,271
-749.23082962175,0.000265679887504124,18430,211008,-0.20422833,272
442.306477028614,0.00134646851557198,36879,162713,-0.020138386,273
-178.94472629747,0.000182463605887736,21826,172039,-0.251101667,274
217.168095894409,0.000516204372379996,36753,208877,-0.052709091,275
239.638717926995,-0.0111435616806533,27929,150746,0.003213073,276
-7.57557008620824,0.000779581728085513,29651,198569,-0.043261244,277
268.103715227195,4.29168993860637e-05,46857,237868,-0.497275637,278
-527.663761892346,-0.0253285387050878,19793,184570,0.001994703,279
-230.542490645758,0.00066734623519066,29063,222090,-0.051559458,280
-13.7040441981389,0.00122963327179245,16800,105439,-0.048407774,281
-642.727493906292,-0.0269809553831002,660,185775,0.056156333,282
149.44953007443,-0.00593580046740315,2339,428353,0.072026197,283
-128.975900654184,-0.00821426512239039,1164,225046,0.104587144,284
0,-0.00252462567913381,4228,149706,0.093684561,285
-3865.37232172309,0.0182686333315202,1044,218244,-0.05243164,286
342.14549457558,0.00133011609268819,11121,217106,-0.0676031,287
-506.741851378208,-0.00299943987568028,2971,158626,0.112216621,288
-411.546437817026,0.00351390767781825,3474,169570,-0.081918094,289
-750.398967624055,-0.00580640281851618,2620,161271,0.065734225,290
-456.682984580918,-0.0027291973099907,3054,152321,0.119976457,291
-246.155925423377,0.00095467997866988,5762,236612,-0.181789557,292
-678.954683358282,-0.037758088060381,2906,162468,0.009113693,293
8.17023531464827,-0.0344073200068196,7026,213991,0.004136576,294
-266.171460083652,-0.00292962450004443,4014,160674,0.085037537,295
-489.619169378756,-0.00357571066566457,2759,137148,0.101364511,296
616.076932783347,0.00247408483642229,7560,244294,-0.053464267,297
506.89919970955,-0.00506801044544537,5329,182729,0.037026851,298
-748.026251691106,-0.00384505974907263,2412,174918,0.107825034,299
418.225978837655,-0.00442366817098142,5089,197899,0.04442066,300
684.257970294574,0.0198598699022952,5791,173025,-0.008695009,301
580.36248742666,0.0103244974417454,5481,183703,-0.017671413,302
-15.5685674236545,0.00230433540977353,4882,235553,-0.088890742,303
607.578845031819,0.0192460516928382,5668,176751,-0.009167027,304
706.865953947368,-0.00338190815361079,6000,182334,0.049281843,305
247.729571058762,0.00301782930688171,4722,212927,-0.070174503,306
728.760656509244,-0.00174702198383747,6909,187618,0.082848841,307
618.785046452682,0.000979392012336384,7214,242774,-0.141536126,308
-85.950178447732,-0.00351020233472645,3837,204849,0.074246511,309
-129.614592500719,0.00427840999988526,4575,232869,-0.051088894,310
96.2662364916453,0.0016808655968875,4837,242493,-0.122995982,311
-71.5504334788322,0.00797540727689238,2089,207619,-0.060021755,312
197.871729524926,0.00163140749553187,4040,161289,-0.151724663,313
263.148951296484,-0.016367686063218,5407,215329,0.011299425,314
840.922518075793,0.00387671212370286,5949,144626,-0.04336032,315
621.240294392425,0.000716081976691733,11624,373186,-0.120138348,316
1001.59763647156,0.00131514835142948,8198,177476,-0.092750731,317
1153.55288689869,0.0022562338086528,11867,190684,-0.037348654,318
1006.9964167476,-0.0168677733394992,8535,166051,0.006946063,319
875.099169754626,0.00065988248321876,9076,243506,-0.166970179,320
-23.9490351909371,0.00188929207925412,4143,228850,-0.12775737,321
862.902954386543,0.00640963659642532,9108,203589,-0.017129456,322
642.306103189618,0.00138057147034544,12999,169686,-0.055722573,323
620.637514941065,0.00362257838177613,4495,133454,-0.061411897,324
642.306103189618,0.000604750062431582,12999,169686,-0.127207915,325
1163.44602549619,0.00134061866234942,9504,165882,-0.078485298,326
472.391594973009,0.00903588863619611,6513,208543,-0.016992139,327
830.769933629553,-0.0153427147401109,7153,163266,0.009111913,328
504.116740935826,-0.00260199589568843,5718,176536,0.067212375,329
-845.873590176429,0.00633278974103317,3188,210668,-0.049532086,330
-192.268576613438,0.00566010610222011,3174,196582,-0.055663243,331
854.51029339521,-0.00115803539602583,10794,239636,0.080001062,332
487.462611153297,-0.00711671643282563,4228,168101,0.03323421,333
415.697945224,-0.00867100967622894,5961,195159,0.019346892,334
419.717475030478,-0.00263671037166894,4087,134402,0.092796786,335
887.436520635582,-0.00244932382688941,9282,197387,0.043985773,336
1026.82451071908,0.000497757838667935,13613,241318,-0.147580184,337
272.210795590517,-0.0028931612909114,5315,191248,0.065031547,338
858.012730594145,-0.00923447225044783,8547,183755,0.01266993,339
413.707607476883,-0.00210838668483026,3806,161729,0.12461805,340
264.031057503445,-0.0279954837519875,5118,183297,0.006979298,341
288.911392068416,-0.0023084897052385,5535,195916,0.078262629,342
604.14253531128,-0.00296659257577699,7151,194255,0.047138452,343
-258.012691885965,-0.0142663804868785,3200,212625,0.021904645,344
815.787827044433,0.000483083136945027,10948,241213,-0.189079016,345
794.511327703807,0.00177246953773512,8477,185994,-0.066554747,346
525.326078046283,0.00287557752694134,3653,145178,-0.095197435,347
391.081701236383,0.0112600565125639,7070,224911,-0.012561457,348
415.962979246229,0.00134988027804849,4796,213112,-0.154463394,349
267.256249306018,0.00857107083986128,3081,205621,-0.037868074,350
620.594832595602,0.00113665071439503,6293,238725,-0.139802597,351
69.7132315038093,-0.00153701514598867,4518,256044,0.144004355,352
286.472372533704,-0.00262082460478597,3386,165016,0.11268733,353
1048.82619040225,-0.0018866160971652,11757,188756,0.045083741,354
115.374468440122,0.0108585791585135,5520,205585,-0.016683529,355
1443.2576405735,-0.000932436392554407,16283,162521,0.065863736,356
334.780200143772,0.00227897199233145,4338,206610,-0.101151299,357
-106.394792797903,0.00194302702686168,4071,168690,-0.126421243,358
357.918851005415,-0.00179194093887855,6311,197340,0.088425623,359
1001.52048093018,-0.00121635711104729,9679,160765,0.084939248,360
-188.81680365523,-0.00299553851632346,2258,144752,0.147843132,361
563.07972259496,0.000567699000510135,6815,178338,-0.258473492,362
273.522910344828,0.00192809977222591,3625,212493,-0.143074582,363
443.179851900109,0.00660237255985394,3684,187794,-0.041113112,364
141.495228691983,0.00857107083986128,3081,205621,-0.037868074,365
494.833811981567,0.00113665071439503,6293,238725,-0.139802597,366
235.994348815166,-0.0573062741439917,2954,175756,0.005907277,367
-189.000385494107,-0.00798375771989768,2206,170295,0.056778922,368
588.635236363636,0.00516969021112521,5544,242427,-0.034890907,369
877.721343589744,0.0219380833838207,7800,239594,-0.005843953,370
595.321456184084,-0.00295859938758002,5215,213826,0.064812612,371
293.80275626236,0.00147497436935268,3034,230560,-0.22346008,372
343.91145921422,-0.075164269195267,2397,185988,0.005550352,373
749.702424887759,0.00336158283220741,3636,211019,-0.081814882,374
1442.62423692958,0.00912391201454076,8143,187091,-0.013459672,375
-496.30301980916,0.0269762454312284,1817,204786,-0.020401569,376
759.477280378686,-0.0274602112750629,3161,168838,0.011520508,377
578.644015921862,0.00503911608946268,3232,217414,-0.061400836,378
428.758897642831,0.00615518202913798,3117,240301,-0.052122147,379
-561.026831553169,0.00323663185774333,1832,241590,-0.168648012,380
583.263372594908,0.00565832745093131,2763,193710,-0.063963326,381
1028.53138071971,0.00260548561157617,4652,218222,-0.082503356,382
647.970330839001,0.00352373791508853,3461,234756,-0.081996403,383
197.726173134143,0.0262253590388157,2180,201584,-0.017491299,384
571.251550110107,0.00192865101991593,2921,187644,-0.177506717,385
1107.69071921737,-6.58657210563632,5678,246213,2.67e-05,386
87.5123850963219,0.00797540727689238,2089,207619,-0.060021755,387
356.93454810008,0.00163140749553187,4040,161289,-0.151724663,388
260.194261729139,0.00126603363855876,2378,213567,-0.332156614,389
225.596987176805,0.00368020819042251,2261,212726,-0.120178575,390
1495.77654495249,-0.00117802237422196,8103,186124,0.104761238,391
1203.66585888249,0.00161712287586781,4956,197498,-0.124774455,392
1292.89007312668,0.00190858985395527,7007,248744,-0.074774802,393
-161.247565324028,-0.0145579265983543,1551,183259,0.044288266,394
195.104004499682,0.0235221777796109,1868,181839,-0.022758603,395
511.336948623151,-0.00805721360603459,2385,195391,0.052038736,396
1113.4907880264,-0.00228829500127998,4128,184649,0.105864,397
344.508196173902,-0.00417092684759496,1897,174704,0.126386328,398
204.74405969934,0.00332763354609974,1921,190881,-0.156436158,399
-31.7082724453576,-0.0382181573639741,1401,171978,0.018676355,400
1040.73007516349,0.0333806133224909,3736,208160,-0.008018605,401
-409.041901021704,-0.0446845664952145,4093,227538,0.00546765,402
-136.942559217247,-0.00255475139538584,4962,244254,0.07888503,403
554.588613584549,0.00250992297411551,5166,165513,-0.077123229,404
538.640845986128,-0.0626431352573474,4910,158477,0.00325121,405
-932.733158550624,-0.00626557068876449,3340,245743,0.047785144,406
-1174.8295824901,-0.00192732974717009,3038,246936,0.170787549,407
593.383305658099,-0.00123359405037772,6497,229524,0.124771348,408
-23.7120525315299,-0.002320675401717,3392,181993,0.127036862,409
1068.91896176793,0.00275119377416614,6352,155827,-0.057222698,410
372.522012805375,-0.00213404204337392,4109,208321,0.114040966,411
-840.57893994409,-0.0312528166981944,2263,252692,0.014139247,412
5.06637916455247,-0.00262399250773812,3066,231750,0.12429832,413
-1258.7316301988,-0.00316298197912141,1853,241764,0.170619185,414
-194.802996931893,-0.0398055960020203,5273,457549,0.004764289,415
-741.771419204934,-0.0128955453178329,1657,193365,0.04679913,416
-343.444924786505,-0.000858457484357303,29286,216208,0.039776004,417
-92.1865516330436,-0.000580318186895376,30441,207047,0.056607621,418
384.2437818229,-0.00125657503281427,47271,245435,0.016835142,419
-254.985308433156,-0.000303769619587805,24747,191125,0.13302495,420
-652.262039715335,-0.000421075470782691,27836,221047,0.085316539,421
255.733225234386,0.000481409844109479,33007,191478,-0.062933079,422
26.3847324231183,-0.000751286297110753,30835,207514,0.043166872,423
379.401208897684,-0.000303073604774079,29428,153884,0.112122078,424
-660.224751267582,0.00160029297575916,25072,230214,-0.024923643,425
-875.957421829875,-0.00139617364407612,19158,164739,0.03738612,426
-1453.87052006884,0.000327376148253121,17933,187927,-0.170333479,427
-734.037098769867,0.000570582487882798,19844,161813,-0.088318634,428
-2243.35589259248,-0.449011415584914,12509,164782,0.000178041,429
-288.101856813449,-0.000461670176014464,25897,173531,0.083640905,430
402.151382296977,-0.00933006005351131,27949,136183,0.003834858,431
86.0102334244878,-0.000410184639360192,23771,153463,0.102558853,432
-608.416675888537,0.00134755833578539,13626,114900,-0.054460803,433
-531.185628063892,0.000966844876888841,15179,115271,-0.068139672,434
-239.319155581628,0.00506231027330704,28115,227211,-0.007026081,435
-1136.58415845,-0.000907030493015876,13784,152458,0.07998395,436
439.018026157004,0.000357123791482776,31015,155218,-0.090283717,437
-2232.23759643298,-0.000967868232390965,8854,126334,0.11669285,438
-540.378584821196,-0.00218470645170441,15926,159544,0.028740889,439
