,UNITID,INSTNM,SATVR25,SATVR75,SATMT25,SATMT75,SATVRMID,SATMTMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTCMMID,ACTENMID,ACTMTMID,SAT_AVG,SAT_AVG_ALL,NPT4_PUB,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,RET_FT4,RET_PT4,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,md_earn_wne_p10,gt_25k_p6,POOR_Prop,Tot_Grant,Avg_Income_Low,Tot_Students,GG_NO_re
62,219356,South Dakota State University,2.059360146325962e-05,2.761579166487322e-05,2.1529893490141432e-05,2.8083937678314123e-05,2.4104696564066418e-05,2.4806915584227778e-05,9.314688987415465e-07,1.1655419054619997e-06,8.846542973974558e-07,1.1655419054619997e-06,8.846542973974558e-07,1.2123565068060904e-06,1.0719127027738184e-06,1.0250981014297277e-06,1.0719127027738184e-06,4.915050828315492e-05,4.915050828315492e-05,0.0007274004525563403,0.0005710864986684216,0.0006079764045275651,0.0007488415399719338,0.0008115262911716713,0.0008110113305568863,3.070447281976391e-08,1.3495425365676186e-08,0.001170360210474126,1.2988627993163773e-05,3.753195201235477e-08,2.110627870288625e-08,0.0019006679914419402,2.9442656773244798e-08,2.902560150046396e-09,1.0,0.01084015019110277,0.0006913063949200464,0.0
63,139931,Georgia Southern University,1.1797264104940162e-05,1.338567062897288e-05,1.1570348887221201e-05,1.361258584669184e-05,1.259146736695652e-05,1.259146736695652e-05,4.741947407640654e-07,5.649608278516494e-07,4.741947407640654e-07,5.649608278516494e-07,4.5150321899216946e-07,5.649608278516494e-07,5.195777843078574e-07,5.195777843078574e-07,5.195777843078574e-07,2.4822197602008456e-05,2.4822197602008456e-05,0.0003722520874515079,0.0003070593454008507,0.0003329730632643559,0.0003896564846505521,0.00041820241903959724,0.0004251460247017974,1.5934920276271708e-08,9.828631767454498e-09,0.0004975546706759175,5.521575453139737e-06,1.500361815267173e-08,9.11862117634971e-09,0.0008917744784190663,1.2194361716213333e-08,3.5155107184321105e-09,1.0,0.0034823066784640277,0.0005393978368232937,0.0
64,231174,University of Vermont,5.128941892610132e-06,6.0789162441762654e-06,5.128941892610132e-06,6.1739136793328785e-06,5.6039290683931984e-06,5.651427785971505e-06,2.2707423852888417e-07,2.7457295610719083e-07,2.1757449501322283e-07,2.8407269962285215e-07,2.2707423852888417e-07,2.650732125915295e-07,2.5557346907586815e-07,2.5557346907586815e-07,2.4607372556020683e-07,1.1303775177789998e-05,1.1303775177789998e-05,0.000141317264933131,0.00010443926060533371,0.0001165039348702236,0.00013320448397075623,0.00017453786800739868,0.00019709975885709436,7.228324166394896e-09,3.830265910842837e-09,0.0002079817150542844,2.3081140035190174e-06,7.915883568923328e-09,6.283099686586593e-09,0.0004179877950832517,5.461234287696551e-09,1.2796916870012943e-09,1.0,0.0023005329680948266,0.0001400632987890637,0.0
65,218663,University of South Carolina-Columbia,3.5739714432183328e-06,4.235936060890138e-06,3.7063643667526937e-06,4.302132522657318e-06,3.904953752054235e-06,4.0042484447050055e-06,1.5823401603181937e-07,1.913322469154096e-07,1.516143698551013e-07,2.045715392688457e-07,1.516143698551013e-07,1.8471260073869156e-07,1.780929545619735e-07,1.780929545619735e-07,1.7147330838525546e-07,7.942937919852245e-06,7.797305703964449e-06,0.00010937577628570292,6.651356729145355e-05,9.048330609734961e-05,0.00011053421436662857,0.00012313140104092303,0.00013308072924453023,5.146754619802399e-09,9.803493161760579e-10,0.00014894140148394668,1.65292447160582e-06,5.342774397470707e-09,4.164783708761369e-09,0.00027868646654762046,4.0436015134881725e-09,6.635680349883757e-10,1.0,0.0015139852592311524,0.00024011378827588442,0.0
66,168430,Worcester State University,5.01849698948595e-05,6.133957167823637e-05,5.241589025153487e-05,6.245503185657404e-05,5.576227078654793e-05,5.743546105405447e-05,2.2201822263390135e-06,2.666366297674088e-06,2.2201822263390135e-06,2.666366297674088e-06,2.108636208505245e-06,2.666366297674088e-06,2.4432742620065505e-06,2.4432742620065505e-06,2.4432742620065505e-06,0.00011332001598877253,0.00011332001598877253,0.0016064750107115987,0.0011597332092873555,0.0013175708245221382,0.0015406628601896753,0.0017408879622012898,0.0019386590518205614,7.881101278059123e-08,2.6440157407636883e-08,0.002175471247681652,2.4141571655824926e-05,8.320268324050329e-08,4.490794835900474e-08,0.00487455024120535,6.764555768122517e-08,1.1686069143468866e-08,1.0,0.019947428993029,0.0011241500295983834,0.0
67,151342,Indiana University-South Bend,3.036547139352452e-05,3.7428780088549246e-05,3.036547139352452e-05,3.7428780088549246e-05,3.3897125741036884e-05,3.3897125741036884e-05,1.2646395700226193e-06,1.6178050047738558e-06,1.0527403091718773e-06,1.6178050047738558e-06,1.194006483072372e-06,1.6884380917241033e-06,1.4765388308733613e-06,1.3352726569728665e-06,1.4765388308733613e-06,6.79422736510561e-05,6.79422736510561e-05,0.0008523933373205029,0.0005741696078234787,0.0006894428057262823,0.0010418312765210663,0.0011680526029011584,0.0011928448164206951,3.8067761896794274e-08,2.946465190625415e-08,0.0018169587727130806,2.0165286152912622e-05,4.0125909751541006e-08,1.0560734813665706e-08,0.0023873915829232778,3.291406200555178e-08,1.7451039699197505e-08,1.0,0.01126392225304781,0.0006943871218127996,0.0
68,157447,Northern Kentucky University,1.1359764798494487e-05,1.4458538208140049e-05,1.1101533681024024e-05,1.4200307090669586e-05,1.290915150331727e-05,1.2650920385846805e-05,4.882347529879707e-07,6.431734234702489e-07,4.882347529879707e-07,6.689965352172952e-07,4.6241164124092433e-07,6.173503117232024e-07,5.657040882291098e-07,5.915271999761561e-07,5.398809764820634e-07,2.644046205876956e-05,2.644046205876956e-05,0.00022602729275169085,0.00012108216661169447,0.00018625970066123948,0.0002657174155069011,0.00031571095984918285,0.0003214178675452801,1.5010736356297954e-08,7.16051038519586e-09,0.0006315921742949274,7.009590221217756e-06,1.7146366393711688e-08,7.302268681211328e-09,0.0009322119296981677,1.288283827500352e-08,5.727162854312506e-09,1.0,0.004186853641848902,0.00045420030814859245,0.0
69,218229,Lander University,3.706634507797978e-05,4.756698036641473e-05,3.7694588214894695e-05,4.6669490170822e-05,4.236153723197689e-05,4.218203919285835e-05,1.6154823520669154e-06,1.9744784303040075e-06,1.4359843129483694e-06,1.9744784303040075e-06,1.5257333325076424e-06,1.9744784303040075e-06,1.7949803911854616e-06,1.7052313716261886e-06,1.7949803911854616e-06,8.481282348351306e-05,8.481282348351306e-05,0.0012415879365829839,0.0010128176857263967,0.0012085602973851712,0.0014034951678679123,0.0014577933247012726,0.001510475999182566,5.5087948205481815e-08,0.0,0.002403478743797333,2.6683541187575184e-05,7.034010579434926e-08,4.056632600631312e-08,0.0030424917630593575,4.8341418912254455e-08,3.3087196108697905e-08,1.0,0.020598656475127,0.0002937485410175008,8.320404538320723e-09
70,200280,University of North Dakota,2.5337412194120834e-05,3.180781085360019e-05,2.6955011858990673e-05,3.2886210630180076e-05,2.857261152386051e-05,2.9920611244585374e-05,1.127337209902279e-06,1.3969371540472517e-06,1.0734172210732843e-06,1.343017165218257e-06,1.127337209902279e-06,1.3969371540472517e-06,1.2890971763892625e-06,1.235177187560268e-06,1.2890971763892625e-06,5.876780526809746e-05,5.876780526809746e-05,0.0009129143483082003,0.000726782546870511,0.0008364018841598569,0.0008725821966641123,0.0009810152941992206,0.0010242591252400742,3.5468220112904834e-08,1.5755072197024417e-08,0.0013210347437548602,1.46612665379774e-05,4.4455317427940985e-08,2.4554861014706668e-08,0.00251266649687564,3.526835704711195e-08,3.7039652620619457e-09,1.0,0.011525877909541541,0.0009914218520432165,0.0
71,187648,Eastern New Mexico University-Main Campus,4.0250705688067765e-05,5.3015965442911935e-05,4.0250705688067765e-05,5.3015965442911935e-05,4.663333556548985e-05,4.663333556548985e-05,1.6603435061157622e-06,2.1513150351482304e-06,1.463954894502775e-06,2.1513150351482304e-06,1.5621492003092687e-06,2.1513150351482304e-06,1.954926423535243e-06,1.8567321177287495e-06,1.8567321177287495e-06,9.150813331905745e-05,9.150813331905745e-05,0.0009239994579465105,0.0007370374996909467,0.0009102522551336014,0.0010996690710343277,0.0012523612165634252,0.0012852563090086006,4.811083794010447e-08,4.7148533743200824e-08,0.0015874001879751815,1.7614536035270405e-05,4.839626217642706e-08,1.9576880817279362e-08,0.0029654590756635134,3.681973885809837e-08,3.449548916450634e-08,1.0,0.019163002595667864,0.0007609969103077311,0.0
72,126580,University of Colorado Colorado Springs,2.0821561164396102e-05,2.5695614969144968e-05,2.0821561164396102e-05,2.65818065700084e-05,2.3258588066770535e-05,2.370168386720225e-05,9.265597250120875e-07,1.1037980451847736e-06,8.82250144968916e-07,1.1481076252279451e-06,8.82250144968916e-07,1.1481076252279451e-06,1.0151788850984305e-06,1.0151788850984305e-06,1.0151788850984305e-06,4.731869003021268e-05,4.731869003021268e-05,0.0005769067907061987,0.00041646180136987467,0.0004772102356090628,0.0006182033193064346,0.000711297746977138,0.0007152856091810234,2.7682291382296895e-08,1.821333412707114e-08,0.0009304972394507076,1.0326529179589626e-05,3.5129189636930204e-08,1.6570228378839918e-08,0.0018255507563227722,2.5029117297179746e-08,7.45609506244791e-09,1.0,0.006025168443234526,0.0006593669191665409,0.0
73,153658,University of Iowa,4.0543911233220375e-06,4.65514055864314e-06,4.65514055864314e-06,5.105702635133966e-06,4.354765840982589e-06,4.8804215968885535e-06,1.8706663344244282e-07,2.0959473726698417e-07,1.8706663344244282e-07,2.0959473726698417e-07,1.8706663344244282e-07,2.0959473726698417e-07,2.0208536932547039e-07,2.0208536932547039e-07,2.0208536932547039e-07,9.070648908253242e-06,9.070648908253242e-06,0.00010797653406593119,8.523816793902747e-05,9.031450066749079e-05,0.00010619681386379242,0.00011933069839350003,0.0001207424595665046,5.778476345593826e-09,5.3992532645473795e-09,0.0001689601111189646,1.8751434478939664e-06,6.189123901193228e-09,4.56759328066299e-09,0.00036570555118662555,5.084352282862773e-09,4.2232037244620126e-10,1.0,0.0012391126270961514,0.00025663949120407944,0.0
74,152266,Purdue University-North Central Campus,5.814406146918715e-05,7.03162641998777e-05,5.814406146918715e-05,7.166873116995444e-05,6.423016283453242e-05,6.49063963195708e-05,2.287175605018273e-06,3.09865578706431e-06,2.1519289080106e-06,3.09865578706431e-06,2.287175605018273e-06,3.09865578706431e-06,2.6929156960412914e-06,2.6929156960412914e-06,2.6929156960412914e-06,0.00012901333070120772,0.00012901333070120772,0.0013321679472814653,0.0008650258558169634,0.0010085226013421041,0.0015535667902830258,0.001830011038966709,0.0018546259378221055,7.054986441101918e-08,4.9451379677822217e-08,0.0035164021039553817,3.902738716125272e-05,7.716617205017668e-08,2.1588258060211847e-08,0.004760671716425972,6.73775905134835e-08,3.1814374157694086e-08,1.0,0.021458499422387273,0.0010108217951912345,0.0
75,174066,University of Minnesota-Twin Cities,2.58599421359264e-06,3.2443531989821212e-06,2.9151737062873807e-06,3.479481408049793e-06,2.9151737062873807e-06,3.197327557168587e-06,1.2185058256343855e-07,1.406608392888523e-07,1.1244545420073169e-07,1.4536340347020576e-07,1.1714801838208512e-07,1.406608392888523e-07,1.3125571092614543e-07,1.3125571092614543e-07,1.3125571092614543e-07,5.971840424167116e-06,5.953030167441702e-06,8.092130834657822e-05,4.483853338305328e-05,5.272003095100164e-05,7.273884667102323e-05,9.636923168232426e-05,0.00010790462161918424,3.82656725266625e-09,2.4778718454540834e-09,0.00010110471381294717,1.1220581212445404e-06,3.853599980483273e-09,3.070927836282776e-09,0.00022478215178254257,3.132812927252966e-09,3.214927988480049e-10,1.0,0.0008633950701745208,0.0003036864761814719,0.0
76,178396,University of Missouri-Columbia,3.789146154798666e-06,4.663711274205545e-06,3.789146154798666e-06,4.736591700822785e-06,4.2264287145021055e-06,4.262868927810726e-06,1.669889519218406e-07,2.0342916523046057e-07,1.669889519218406e-07,2.1071720789218457e-07,1.669889519218406e-07,1.9614112256873657e-07,1.8885307990701257e-07,1.8885307990701257e-07,1.815650372452886e-07,8.489933671610642e-06,8.489933671610642e-06,0.00012345880666030665,9.278343509711037e-05,0.00010049418423321434,0.00011671007915555024,0.0001393321635775415,0.000149141869000222,5.451672737526777e-09,3.926285408427945e-09,0.00016398032385949205,1.8198887864355282e-06,5.7963276566514996e-09,4.4999140695511074e-09,0.00033524932641000593,4.632533474084015e-09,7.474212942061523e-10,1.0,0.001392941093778024,0.0002771053220547719,0.0
77,127741,University of Northern Colorado,1.4474396934856893e-05,1.8334983073368683e-05,1.4474396934856893e-05,1.8334983073368683e-05,1.6404690004112787e-05,1.6404690004112787e-05,6.406299385229908e-07,7.693161431400503e-07,6.084583873687259e-07,8.014876942943153e-07,5.76286836214461e-07,7.693161431400503e-07,7.049730408315206e-07,7.049730408315206e-07,6.728014896772557e-07,3.3101725053176265e-05,3.3101725053176265e-05,0.0005365865006174218,0.0004570905977152332,0.0004919002160641478,0.0005694979974482348,0.0005691441103855379,0.0006117070725626303,1.852865385297069e-08,1.0067535899399027e-08,0.0007226024093913814,8.019598094010721e-06,2.483668836484839e-08,1.1843266960243626e-08,0.0012546876939317684,1.855086663612205e-08,5.217430831222049e-09,1.0,0.004566716713712184,0.0004922219315756904,0.0
78,200059,Dickinson State University,0.0001403764080260897,0.0001760558294585332,0.0001337691077608224,0.00016680560908715895,0.00015821611874231145,0.00015028735842399066,5.917847627899916e-06,7.569672694216744e-06,5.257117601373186e-06,7.569672694216744e-06,5.917847627899916e-06,7.90003770748011e-06,6.9089426676900124e-06,6.5785776544266476e-06,6.9089426676900124e-06,0.0003187735151883071,0.0003187735151883071,0.0033297202460706213,0.002892977698536452,0.0024601995311614427,0.0033680425876091717,0.004020843853817582,0.0040264600590430594,1.5446478901387205e-07,1.0894049018618028e-07,0.006726863677457809,7.46535731593415e-05,2.695554140830305e-07,9.852059530636639e-08,0.012223476768133686,2.033692624044097e-07,4.082791833696333e-08,1.0,0.06898547188699211,0.0006002445064886946,0.0
79,162584,Frostburg State University,2.9042767034817905e-05,3.5798260827676194e-05,2.9042767034817905e-05,3.647381020696202e-05,3.2420513931247044e-05,3.275828862088996e-05,1.2101326082417743e-06,1.4803523599561057e-06,1.0750227323846086e-06,1.4803523599561057e-06,1.0750227323846086e-06,1.5479072978846886e-06,1.34524248409894e-06,1.2776875461703572e-06,1.34524248409894e-06,6.504954895075256e-05,6.504954895075256e-05,0.0011567373458766512,0.0009431961870844009,0.0010480414507495616,0.001201323604909516,0.0013120461481744632,0.0013053582093195337,4.599214038747051e-08,6.169866345586602e-08,0.0015279179523252499,1.6957230246480705e-05,4.7686969816787554e-08,2.4754987979341077e-08,0.002945389437411739,3.761530194056525e-08,1.237081256986712e-08,1.0,0.011926548215265115,0.00042930577426167127,0.0
80,209551,University of Oregon,6.78965789451702e-06,8.314132244052059e-06,6.928246471747478e-06,8.591309398512974e-06,7.551895069284539e-06,7.759777935130227e-06,3.03712480131584e-07,3.73006768746813e-07,2.898536224085382e-07,3.73006768746813e-07,3.03712480131584e-07,3.73006768746813e-07,3.452890533007214e-07,3.314301955776756e-07,3.452890533007214e-07,1.535443196735933e-05,1.535443196735933e-05,0.00022253049606917106,0.00015932024599435915,0.00018027483887160438,0.0002311368467151825,0.0002829966923148199,0.0002896350851641588,1.0836011642001631e-08,5.6472553104932836e-09,0.00029844931867601597,3.312229996274989e-06,1.0650688862264974e-08,8.092081960486047e-09,0.0005765272988889301,7.63524511588441e-09,2.676443280890329e-09,1.0,0.00306345774071633,0.0003857739811889276,0.0
81,200004,Western Carolina University,2.3436029323037238e-05,2.853175639954081e-05,2.445517473833795e-05,2.9041329107191168e-05,2.5983892861289022e-05,2.674825192276456e-05,1.0148301864215256e-06,1.2186592694816685e-06,9.638729156564898e-07,1.2186592694816685e-06,9.638729156564898e-07,1.2696165402467042e-06,1.116744727951597e-06,1.116744727951597e-06,1.116744727951597e-06,5.2685502742167735e-05,5.2685502742167735e-05,0.0006308466968422629,0.0004360880079782964,0.0004728791574706522,0.0006706443253097558,0.0008474150975936648,0.0008882828287472234,3.576266457751198e-08,3.390272419458818e-08,0.0010827867312573646,1.2016885111311279e-05,3.748182087521066e-08,2.0828475471275697e-08,0.0017885958886238744,2.6978237489141934e-08,1.103334663832797e-08,1.0,0.010627745990068499,0.0005915076838116553,0.0
82,164076,Towson University,8.490881113889885e-06,1.005069696013295e-05,8.66419398569467e-06,1.0224009831937735e-05,9.270789037011417e-06,9.444101908816202e-06,3.625074262454588e-07,4.3183257496737287e-07,3.625074262454588e-07,4.3183257496737287e-07,3.625074262454588e-07,4.3183257496737287e-07,3.971700006064158e-07,3.971700006064158e-07,3.971700006064158e-07,1.8681677976011252e-05,1.8681677976011252e-05,0.00027960420647811534,0.0001638658706868798,0.00018877093036522743,0.00025128488322521345,0.00033948380368666866,0.00035619116452864993,1.3460501816775548e-08,1.5881682635888396e-08,0.00032929300682454725,3.654393915454009e-06,1.3751749678365259e-08,9.92595676946499e-09,0.000857897265829142,1.1597826233188288e-08,1.3846473135198675e-09,1.0,0.003007514146111073,0.00044882689450830764,0.0
83,218654,University of South Carolina-Beaufort,9.995438424457523e-05,0.00012190005355451684,0.00010239279194567984,0.00012433846125562147,0.00011092721889954604,0.00011336562660065066,4.368802361273933e-06,5.344165441715783e-06,4.124961591163471e-06,5.588006211826245e-06,3.881120821053008e-06,5.100324671605321e-06,4.856483901494858e-06,4.856483901494858e-06,4.612643131384396e-06,0.00022723926624223663,0.00022723926624223663,0.0033830265130118417,0.0027031984459438725,0.003073104894201444,0.0038326688930955346,0.003976778788230818,0.0039799487182422535,1.1568288085322462e-07,1.4513345334393751e-08,0.005913118343678001,6.562762972805346e-05,1.588168202925708e-07,4.062431511524157e-08,0.00790042062007827,1.1949809474134936e-07,6.33481732259391e-08,1.0,0.05601995819367693,0.0004940010687430826,0.0
84,209542,Oregon State University,5.693858038920152e-06,7.117562703955125e-06,5.812500094339733e-06,7.473488870213868e-06,6.405710371437638e-06,6.6429944822768e-06,2.4818769516137916e-07,3.193729284131278e-07,2.3632348961942102e-07,3.193729284131278e-07,2.4818769516137916e-07,3.312371339550859e-07,2.8378031178725347e-07,2.8378031178725347e-07,2.956445173292116e-07,1.3073393886018096e-05,1.3073393886018096e-05,0.00020667349991969054,0.0001643657429570679,0.00017168595777645608,0.00020214137340266255,0.0002499778501478376,0.0002533354203162118,9.02310774381658e-09,5.631131379370756e-09,0.00027484522496378183,3.0503954734542257e-06,9.571402298018042e-09,6.298930576055728e-09,0.0005504981765256365,7.058646139101886e-09,1.923695743632716e-09,1.0,0.0026504151006300544,0.0003888009191942895,0.0
85,142285,University of Idaho,1.1317119242282859e-05,1.3911057971692755e-05,1.1317119242282859e-05,1.3911057971692755e-05,1.2614088606987807e-05,1.2614088606987807e-05,4.697391011141978e-07,6.112266681729195e-07,4.697391011141978e-07,6.112266681729195e-07,4.697391011141978e-07,6.112266681729195e-07,5.404828846435587e-07,5.404828846435587e-07,5.404828846435587e-07,2.5230063336390488e-05,2.5230063336390488e-05,0.0003077571534914812,0.00023989028382564773,0.00026483925815033564,0.0003329655216891101,0.00039547944506788864,0.0004042988367478823,1.6651106995935776e-08,5.124586532885252e-09,0.0005895296432889254,6.543122393686296e-06,1.8009881195495928e-08,1.1022330036624515e-08,0.0009408904348180841,1.2191802030576462e-08,5.731091901253925e-09,1.0,0.0035951500303173494,0.0003250422179338217,0.0
86,237792,Shepherd University,4.6554504241838024e-05,5.6676784503937904e-05,4.554227621562803e-05,5.465232845151793e-05,5.161564437288797e-05,5.0097302333572984e-05,1.9152482859775366e-06,2.4213622990825306e-06,2.0164710885985353e-06,2.5225851017035293e-06,1.7128026807355388e-06,2.320139496461532e-06,2.2189166938405328e-06,2.320139496461532e-06,2.0164710885985353e-06,0.00010192337727552439,0.00010192337727552439,0.0009944048279848712,0.000654093765573073,0.0007853797405725086,0.001086315132764738,0.001255559658747048,0.0013404855901460661,6.126155545158373e-08,1.4506742920944372e-08,0.0023431986729096806,2.600641251728422e-05,6.832145663149953e-08,3.319649477773411e-08,0.0038970699159446335,5.477719245006457e-08,2.2490718706609554e-08,1.0,0.02472406644642563,0.0005022595616415748,0.0
87,128106,Colorado State University-Pueblo,1.9690560537424758e-05,2.391075570604793e-05,1.9690560537424758e-05,2.531748742892232e-05,2.1800658121736346e-05,2.250402398317354e-05,8.403554509079292e-07,1.0748107380536609e-06,7.934643934787828e-07,1.0748107380536609e-06,7.934643934787828e-07,1.0748107380536609e-06,9.810286231953681e-07,9.341375657662219e-07,9.341375657662219e-07,4.533996895116781e-05,4.533996895116781e-05,0.000640434378784464,0.0005165482050566594,0.0005338978963054436,0.0006884508215919099,0.0007671809070154466,0.0007916580389934609,2.5684286451169418e-08,1.0107077173207007e-08,0.0009940398428576564,1.1032237352246305e-05,2.8475950009864103e-08,1.1947882837750198e-08,0.0016974525953522808,2.5360317260776826e-08,1.0479991718254719e-08,1.0,0.00652357400807488,0.0006240225086842628,0.0
88,166513,University of Massachusetts-Lowell,1.122259931000304e-05,1.3467469784912269e-05,1.1896060452475808e-05,1.4140930927385036e-05,1.2345034547457654e-05,1.3018495689930423e-05,4.921184399369309e-07,6.268106684314845e-07,4.696697351878386e-07,6.043619636823923e-07,5.145671446860232e-07,6.268106684314845e-07,5.594645541842077e-07,5.370158494351154e-07,5.819132589333e-07,2.5410180711429357e-05,2.5410180711429357e-05,0.0003670570182878647,0.00022399142292189964,0.0002409401950074643,0.00033675126687659015,0.0004344031325351416,0.00047440672439802407,1.7079153870914237e-08,9.471287831446862e-09,0.0005612158656627639,6.228912999448398e-06,1.7118536688744695e-08,1.0377342697669547e-08,0.0010977399091660694,1.4552799895309509e-08,2.6367112244849395e-09,1.0,0.003961992596807502,0.00046657212644059086,0.0
89,157289,University of Louisville,5.450504202833325e-06,6.726354674251481e-06,5.914449828803564e-06,7.07431389372916e-06,6.088429438542403e-06,6.4943818612663616e-06,2.543131919666486e-07,3.2390503586218444e-07,2.543131919666486e-07,3.4710231716069636e-07,2.427145513173926e-07,3.2390503586218444e-07,2.891091139144165e-07,3.007077545636725e-07,2.891091139144165e-07,1.3244790719133339e-05,1.3244790719133339e-05,0.00016045473783949014,0.0001149184746505112,0.00012071779497513917,0.00017973167859855357,0.00020181549039473696,0.00020579382413743176,8.176119020657735e-09,4.230261471780853e-09,0.00024936991705668644,2.767669898714571e-06,8.16892204093759e-09,5.265400540369132e-09,0.0004372678955746332,6.585845488552829e-09,2.4420882097546933e-09,1.0,0.0019392570637313338,0.00029328237055476956,0.0
90,188030,New Mexico State University-Main Campus,1.0783274054274101e-05,1.4202946854199883e-05,1.1046325808114546e-05,1.4202946854199883e-05,1.2493110454236991e-05,1.2624636331157214e-05,4.7164530372867055e-07,6.294763560329374e-07,4.1903495296058166e-07,6.294763560329374e-07,4.453401283446261e-07,6.294763560329374e-07,5.50560829880804e-07,5.242556544967595e-07,5.50560829880804e-07,2.5829834373947537e-05,2.5829834373947537e-05,0.00026720612369793956,0.00022088270984663727,0.0002485820595260361,0.0003235518093705628,0.0003557230388652492,0.0003617732292035794,1.7615346082524673e-08,8.868875267329888e-09,0.0005129490721356829,5.692958908078271e-06,1.4331390547249283e-08,9.64927264158991e-09,0.0008891130801275187,1.1035191846805246e-08,9.726423984849737e-09,1.0,0.005167044837308518,0.0005005330293544139,0.0
91,142328,Lewis-Clark State College,4.256003308622429e-05,5.426607986753214e-05,4.468840522828026e-05,5.5330265938560135e-05,4.841305647687822e-05,5.00093355834202e-05,1.9081251729552073e-06,2.3337996013664016e-06,1.5888693516468111e-06,2.3337996013664016e-06,1.8017065658524085e-06,2.4402182084692003e-06,2.1209623871608043e-06,2.0145437800580056e-06,2.1209623871608043e-06,9.960040649332437e-05,9.960040649332437e-05,0.001293191503758314,0.0010873779176215016,0.0011993302922936456,0.001406420901715692,0.0015329526255609194,0.001578712626615123,5.6271139595146177e-08,6.967398924419555e-09,0.002365784644747422,2.625773192911321e-05,7.036690729327504e-08,2.293456134696331e-08,0.003479881042506621,5.383765604810765e-08,3.035168636918537e-08,1.0,0.016233725429348627,0.0005985972551983472,0.0
92,174783,Saint Cloud State University,1.744468613208701e-05,2.1977014076621064e-05,1.764523161635843e-05,2.3661596144500974e-05,1.9730904652781176e-05,2.06534138804297e-05,7.593018407050198e-07,9.598473249764378e-07,7.593018407050198e-07,9.598473249764378e-07,7.593018407050198e-07,9.598473249764378e-07,8.796291312678707e-07,8.796291312678707e-07,8.796291312678707e-07,4.05074168233001e-05,4.05074168233001e-05,0.0005667387675515013,0.0004230278735226031,0.00046221446114923817,0.0005718727319488496,0.0006775200930630327,0.0007035107878246085,2.5602175588350964e-08,1.2037279032232238e-08,0.000932533730862568,1.0350295870971695e-05,3.175973007356692e-08,1.676696073954643e-08,0.0016364483806552458,2.5563705589848722e-08,6.232392685327071e-09,1.0,0.00743341614900486,0.0007870981456689355,0.0
93,140164,Kennesaw State University,9.363698496952427e-06,1.1049394614625592e-05,9.176398928322074e-06,1.086209504599524e-05,1.0206546555789009e-05,1.0019246987158658e-05,3.9204915955857613e-07,4.4823903014768165e-07,3.7331920269554097e-07,4.4823903014768165e-07,3.5458924583250576e-07,4.4823903014768165e-07,4.295090732846465e-07,4.107791164216113e-07,4.107791164216113e-07,2.000231399515641e-05,2.000231399515641e-05,0.0002922235070425097,0.00024434973730059177,0.00026120669847732344,0.000302000544525014,0.0003324179944705832,0.00033685699424712253,1.2887404806037186e-08,8.903542981269603e-09,0.00042142274948372635,4.67739071123818e-06,1.3358470488365783e-08,6.668922398824406e-09,0.0007735459385087877,1.1220572658068411e-08,3.6695805094788986e-09,1.0,0.0028696154110510546,0.0005536187850230286,0.0
94,186201,Ramapo College of New Jersey,3.19873456380358e-05,3.8516262205112815e-05,3.32931289514512e-05,3.9822045518528216e-05,3.525180392157431e-05,3.655758723498971e-05,1.3014377727738291e-06,1.6931727667984501e-06,1.3014377727738291e-06,1.6278836011276799e-06,1.3014377727738291e-06,1.6931727667984501e-06,1.4973052697861395e-06,1.4973052697861395e-06,1.4973052697861395e-06,7.155258003452252e-05,7.155258003452252e-05,0.0012946798097107305,0.0006005906894647731,0.0009489083883183317,0.0013300665375042878,0.0015829314761471808,0.001618383493106409,5.2227521412148424e-08,2.829904219381116e-08,0.0014489581081907604,1.6082108072071596e-05,5.463910660634884e-08,4.3409044840352997e-08,0.003179578022625865,4.363806271536715e-08,8.61448103068126e-09,1.0,0.012757498626527846,0.000443243800198217,0.0
95,178624,Northwest Missouri State University,1.7466060708227445e-05,2.2124343280186066e-05,1.86306313512171e-05,2.3288913923175723e-05,1.9795201994206757e-05,2.095977263719641e-05,7.738814920423865e-07,9.679765992073291e-07,7.35062470609398e-07,9.291575777743406e-07,6.962434491764095e-07,9.679765992073291e-07,8.90338556341352e-07,8.515195349083636e-07,8.515195349083636e-07,4.0757473568020555e-05,4.0757473568020555e-05,0.0004119449565102567,0.00028194005373117814,0.00034882522766021743,0.00046097338058012123,0.0005401641843034178,0.0005269268979947686,2.305562519195262e-08,2.353441061739847e-09,0.0009506753359572712,1.0551973920266312e-05,2.9340269291772618e-08,1.7315716230729015e-08,0.0015100574348066358,2.2845532028493736e-08,8.476679552343626e-09,1.0,0.007215948938177319,0.0003014272024905384,0.0
